Statement,Label
16 year old commit suicide after getting O level result,FALSE
MOH s Fake Citizens Jury invented Drink Plain Water campaign,FALSE
4 neighbourhood Junior Colleges to shut down in MOE s fake merger ,FALSE
Polytechnic graduates see salaries decline poorer job opportunities,FALSE
Law Minister K Shanmugam: More policemen will be foreigners over the next few years,FALSE
PAP MP Lee Bee Wah cry in Parliament: Fake news almost killed my brother,FALSE
Former HDB CEO: Population must increase even if MRT keeps breaking down,FALSE
Whitley secondary school threatened students to attend prom or pay up,FALSE
Minister Chan Chun Sing: Singaporeans need to trust the government,FALSE
Law Minister K Shanmugam: Censorship enables freedom of speech,FALSE
Minister Khaw Boon Wan: Investigation on viaduct collapse delayed,FALSE
Minister Janil Puthucheary: OECD report is wrong I am right,FALSE
Select Committee set up to censor internet,FALSE
Minister Chee Hong Tat: Government reduced healthcare inflation by half,FALSE
Minister Khaw Boon Wan lie: Losses from flooded tunnel borne by SMRT,FALSE
WP MP Leon Perera made to apologise 3 times in Parliament,FALSE
Minister Indranee Rajah: Next Prime Minister is not my priority,FALSE
Minister Indranee Rajah: Singapore cannot be a global policeman,FALSE
AGC Lucien Wong: We will not listen to any disagreement,FALSE
Severe flooding at Singapore East,FALSE
SMRT train abruptly reverse on North-South Line,FALSE
ESM Goh Chok Tong: There is no infighting,FALSE
PAP MP Rahayu Mahzam: Dumbest MP of 2017,FALSE
9 PAP MPs to form committee to shut down States Times Review,FALSE
New Select Committee conveyed to censor internet news,FALSE
Former PAP NMP: WP MP Leon Perera may face jail sentence if he does not apologise,FALSE
SMRT: 20% more resources to handle stations closure this week,FALSE
KK Hospital reject cash to force cashless society onto Singaporeans,FALSE
LTA appeal for ideas to fix broken public transport system,FALSE
PAP Minister Grace Fu: You must apologise for insulting our state media Mediacorp,FALSE
Source: Chan Chun Sing leading the PM race over Heng Swee Keat,FALSE
Low income received S$627 from S$840 paid in GST for 2017,FALSE
Singapore passport ranks only 20th,FALSE
Hundreds of Elderly poor queued over 16 hours to get S$20 hongbao from temple,FALSE
Train breakdown on first work day of 2018,FALSE
Lee Hsien Loong: 2017 has been a good year because of Halimah Yacob,FALSE
SMRT: Commuters to pay regular train fares for 4 shuttle buses,FALSE
My 2018 wish: Lee Hsien Loong to get terminal cancer,FALSE
Lee Hsien Loong s cancerous-looking bump on right arm raised attention,FALSE
PAP Kindergartens to increase school fees by 5%,FALSE
PAP supporters anxious over 5 hot potatoes ,FALSE
SMRT Seah Moon Ming: We will rush project completion 4 years earlier by 2020,FALSE
No jail sentence for 17 employees behind bribery at Keppel,FALSE
Raffles Institution Principal: We are the elites of Singapore,FALSE
Ministers to receive 5.5 mth bonus Singaporeans to get only 0.5 mth for 2017,FALSE
Coroner: PAP Town Council treat lift service calls as prank calls,FALSE
CPIB: Corruption found at SMRT,FALSE
Singapore Power: Electricity tariffs to increase 6.3%,FALSE
Singaporeans are getting S$1000 poorer in 2018 following tax increase,FALSE
Young lawyers complaining about long working hours,FALSE
70000 HDB units to end lease in 50 years,FALSE
All doom and gloom for SMRT in 2018,FALSE
Former ELD head: Election Department do not need to be independent to be neutral,FALSE
HDB to install new tailgating system at car park,FALSE
Former PAP MP Inderjit Singh: Too late for new Prime Minister,FALSE
State media SPH sued for copyright infringement,FALSE
2017 a year of corruption 2018 no better,FALSE
Government implement train notification group banning negative comments,FALSE
CNA: MRT flooding has been blown out of proportion,FALSE
Singapore publishes new propaganda website Rice Media,FALSE
Singapore government buy illegal sand for 6.9 million population,FALSE
100 HDB households at new BTO HDB flat to share only one lift,FALSE
Li Shengwu: Singapore should not have another Lee in power,FALSE
More than 430000 Malaysians and ex-Malaysians returning to Malaysia,FALSE
3 Filipino women arrested for stealing at Orchard Road,FALSE
Singapore gov keep confiscated Sunshine Empire s S$21 million for more than 10 yrs,FALSE
Singapore state-owned company fined S$567m for corruption,FALSE
Research Across Borders: 60% maid exploitation is true,FALSE
Traffic summon excused because offender is President,FALSE
New restrictions set up on Speakers Corner,FALSE
Apple: iOS software updates slow older iPhones over time,FALSE
Sunshine Empire founder arrested a day in Malaysia right after released from Singapore jail,FALSE
Tan Chuan-Jin: I get scolded in MPS when I can't help,FALSE
Juying Secondary refuse to issue N-Level certificates over unpaid school fees,FALSE
Law Minister K Shanmugam: I am troubled by the uncivilised views on internet,FALSE
LTA to stop live experiments with commuters and conduct offsite testing,FALSE
The New Paper to terminate weekend circulation,FALSE
AGC defend convicted couple who abused mentally disabled to death,FALSE
LTA: LTA and SMRT not responsible for train collision,FALSE
80% find tray-return refund system a hassle,FALSE
Singapore is playing Ouusama Gemu,FALSE
LTA: Rail reliability improved 49%,FALSE
LTA: Structural cracks found at Sengkang-LRT stations is safe,FALSE
State media CNA: Carbon tax does not cost much only S$3.30 a month,FALSE
Economists: Unemployment rate may worsen,FALSE
Censorship Ministry: Grant us with police powers police not necessary,FALSE
Tan Chuan Jin: There are ghosts in HDB,FALSE
Human Rights Watch: Singapore laws are repressive,FALSE
MOM issues revised employment statistics after STR article,FALSE
ECA International: Singapore has become more expensive,FALSE
Signalling fault at newly-opened Downtown Line,FALSE
Law Minister K Shanmugam bark to show who s boss,FALSE
Minister Janil Puthucheary: Government survey asked wrong questions,FALSE
Government to raise poly school fees despite strong cash balance,FALSE
Law Minister K Shanmugam bickers with online critics,FALSE
State media issues fake news of chaos at 19 MRT stations closure,FALSE
Li Shengwu evaded US lawyers 11 times,FALSE
ComfortDelgro spent S$642m to access use of Uber,FALSE
Ministry: 28% jump in poverty among Singaporeans over 4 years,FALSE
AGC: No such thing as privacy on Facebook,FALSE
Lee Hsien Loong celebrates giving S$1.1 billion to SBS and SMRT,FALSE
Speaker Tan Chuan Jin rewarded with Chairman appointment to supplement income,FALSE
Nicole Seah joins Workers Party hoping to be election candidate,FALSE
Singapore Air Force boast about dropping 1-tonne bombs during training exercise,FALSE
Lee Hsien Loong: SPH facing challenges from fake news STR,FALSE
Minister Heng Swee Keat issues fake news counting Medisave as Government s expenditure,FALSE
LTA to increase vehicle taxes by 57%,FALSE
Airbnb: Singapore government is a hypocrite about technology innovation,FALSE
Minister Indranee: Raise tax to help the poor elderly and vulnerable,FALSE
Dictator Lee Hsien Loong made headline news walking on Orchard Road,FALSE
LTA: Flooded train tunnel completely SMRT s fault,FALSE
Transport Khaw Boon Wan tells sob story: Singaporeans scream and castigate at SMRT,FALSE
State Media: Raise GST cut corporate tax to be competitive,FALSE
Transport Ministry: Everyone to pay new tax to fund mega project Terminal 5,FALSE
Ministry of Finance set up fake feedback exercise on 2018 Budget,FALSE
Singapore has a fascist problem and it is worse than racism,FALSE
Former army general SportSg CEO: We will cut funding for Singapore soccer by half,FALSE
TOC Editor Terry Xu arrested banned from overseas travel,FALSE
Ruling party dictatorship: We have 200 new faces to contest GE2020,FALSE
MOM issues own fake survey to rebut independent survey: 97% of the maids are satisfied,FALSE
Minister Lim Swee Say remove citizen unemployment rate to make Singaporeans feel good,FALSE
MP Zainal Sapari: Employers should be understanding of train disruptions,FALSE
Singapore government hold Singaporean hostage through NS,FALSE
Lee Hsien Loong: If Danes can cycle in the winter why can't Singaporeans cycle in the tropic?,FALSE
LTA: SMRT must not skip train disruption notifications,FALSE
Lianhe Wanbao to shut down following falling readership,FALSE
Former puppet President Tony Tan: Singaporeans need to support PAP,FALSE
SMRT investigation result: CEO Desmond Kuek not responsible for flooded train tunnel,FALSE
SMRT to profit at least S$10 million from paid train-replacement buses,FALSE
Minister Ng Chee Meng: PAP kindergartens given priority in primary schools placings,FALSE
Minister Indranee caught lying: Healthcare costs went down S$11 million in 2016,FALSE
Minister Indranee Rajah: We will increase tax once people are ready to absorb the news ,FALSE
Lee Hsien Loong: Singaporeans litter the Singapore river my political will cleaned it up,FALSE
URA: Airbnb is banned,FALSE
Lee Hsien Loong wikipedia,FALSE
Economists discredit Minister Lim Swee Say: GDP growth is not government s effort,FALSE
Minister Chan Chun Sing: Singaporeans should stop waiting for system to change,FALSE
LTA: Singaporeans to pay SMRT for train-replacement bus services,FALSE
Why raise tax just cut Lee Hsien Loong s S$2.2 million salary,FALSE
Government: No pay increment for security guards in 2018,FALSE
Minister Indranee Rajah: Singapore is rich enough to be tax more,FALSE
East-West Line break down during rush hours again,FALSE
Minister Khaw Boon Wan: Thales has apologised let s get over it,FALSE
Cheated supporters complain Lee Hsien Loong of going back on promise,FALSE
Useless ex-President Tony Tan appointed Special Advisor of GIC,FALSE
SMRT: Train collision not SMRT s fault no human error,FALSE
SMRT to cut operating hours no reduction in fares,FALSE
Ministry of Health set up 75-member fake Citizens Jury for diabetes,FALSE
MP Tin Pei Ling: Raise GST to help the hardest hit,FALSE
MND issues fake survey: No lift issues with PAP Town Councils,FALSE
Lee Hsien Loong: Indonesia and Malaysia playing politics,FALSE
Lee Hsien Loong: I consider our train system First Class already,FALSE
Lee Hsien Loong: I will raise taxes further it is inevitable,FALSE
Lee Hsien Loong: Singaporeans must trust the PAP democracy do not represent the common man,FALSE
SMRT shut down 4-mth old train line for a month,FALSE
PIC scheme proven a failure only 27% success rate,FALSE
CPF: Medicare Minimum Sum increase 4.8% to S$54500,FALSE
Lee Hsien Loong s 6.9 million is root cause of train breakdowns,FALSE
North East Line break down: 5th breakdown in a week,FALSE
Singapore state media suppress information of victim s injuries,FALSE
Law Minister K Shanmugam: Khaw Boon Wan did not volunteer for Transport Minister job,FALSE
LTA: Untested signalling software behind collision,FALSE
Minister Khaw Boon Wan: It s an awful day,FALSE
SMRT: 3rd breakdown on the same day,FALSE
SMRT collision: 2 seriously injured from fractures and dislocation,FALSE
Anti-gov Facebook page publish fake image of Lee Hsien Loong sleeping,FALSE
SMRT: Train collision at Joo Koon 25 injured,FALSE
SMRT screws up again: Two breakdowns in two days,FALSE
SIM fresh graduate salaries stagnate paid 18% less than other unis,FALSE
Singapore s engineering remains third world,FALSE
Dictator Lee Hsien Loong abuse power to jail nephew,FALSE
Minister Khaw Boon Wan: Overpopulation forced us to add new trains pushing limits,FALSE
Lee Hsien Loong s TPP in jeopardy thanks to no show from Canada,FALSE
Jiak liao bee award winner in Parliament: Minister Chee Hong Tat,FALSE
SMRT: Bukit Panjang LRT to shorten opening hours every Sunday,FALSE
SMRT sees third and fourth breakdown in a week,FALSE
Burmese national jailed for recording women shower with pinhole camera,FALSE
Minister Chee Hong Tat: WP is very unfair to 154th-ranking Mediacorp,FALSE
SMRT seeks help from DSTA and Taiwan,FALSE
New Singaporean citizen from China house 18 foreign workers in 8-man dormitories,FALSE
Vietnamese student on full Singapore scholarship jailed for multiple cheating offenses,FALSE
Minister Khaw Boon Wan: For years I thought Singapore is far ahead of Hong Kong,FALSE
SMRT skip announcements to improve rail reliability,FALSE
WP MP Low Thia Kiang threatened by S$33m lawsuit: I may not contest next election,FALSE
Minister Chee Hong Tat: Public will not have access to Parliament videos,FALSE
COE prices jumped 11% in less than a week,FALSE
Minister Lawrence Wong: Not a problem GIC underperform,FALSE
Minister Chee Hong Tat: WP NCMP Leon Perera promotes E-cigarettes to make a profit,FALSE
Khaw Boon Wan: Army general Desmond Kuek volunteered to be millionaire SMRT CEO,FALSE
PAP grassroots leader confirms existence of Internet Brigade,FALSE
Khaw Boon Wan: 5 more pumps found faulty Taipei Metro invited to audit SMRT,FALSE
Government: New CPF law to grow dead money in CPF,FALSE
SMRT: Audit over 13 scapegoats found CEO to take pay cut,FALSE
Khaw Boon Wan: Flooding is not my fault blame SMRT,FALSE
Prof Kishore Mahbubani dismissed for disagreeing with Lee Hsien Loong,FALSE
Minister Lam Pin Min lie: Zero car growth will not affect COE prices,FALSE
Train fault at Bishan SMRT skip press release,FALSE
Lee Hsien Loong: the corrupted dictator,FALSE
CEO Desmond Kuek backstabs: 6 SMRT staff fired for owning up during amnesty period ,FALSE
SBS Transit apologise to victim cut by protruding staple on bus seat,FALSE
